interaction_id,user_id,amount,timestamp,llm_semantic_intent_score,voice_biometric_jitter,synthetic_face_embedding_dist,adversarial_perturbation_index,device_risk,amount_deviation,is_fraud,attack_id,variant_id,variant_name
GENAI-03AE2C,USR-7033,97.09,2026-08-09T17:17:00,0.2253,0.28,0.2554,0.1307,0.0912,0.1418,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B8946,USR-5463,11388.41,2026-08-08T20:05:49,0.8329,0.4056,0.1116,0.3627,0.8773,0.6205,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-07CF46,USR-5838,67.44,2026-08-23T00:16:58,0.1349,0.0848,0.2271,0.0325,0.2058,0.1973,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-040CC7,USR-5326,81.43,2026-08-08T23:18:01,0.277,0.0607,0.0453,0.0964,0.1462,0.1009,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C96DC,USR-4088,66.57,2026-08-19T04:17:33,0.0769,0.1584,0.28,0.25,0.35,0.2212,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E1F63,USR-9452,5434.39,2026-08-05T00:20:38,0.8205,0.2957,0.2431,0.3671,0.6724,0.56,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-054F79,USR-5668,250.03,2026-08-27T10:58:21,0.1582,0.1231,0.0837,0.1183,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AF147,USR-5562,23191.06,2026-08-25T06:49:35,0.2238,0.2494,0.6432,0.596,0.5018,0.7424,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0A20AD,USR-3605,77.07,2026-08-19T00:51:53,0.0168,0.2061,0.0238,0.2395,0.3153,0.1534,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05CFD2,USR-4013,4946.92,2026-08-04T12:03:49,0.3934,0.17,0.2071,0.686,0.503,0.468,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-019D11,USR-2214,10.0,2026-08-12T19:26:48,0.2524,0.0561,0.2281,0.0624,0.0905,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0478D6,USR-7397,191.79,2026-08-29T18:13:17,0.2046,0.1357,0.1989,0.1851,0.35,0.1425,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0898C3,USR-2413,61338.33,2026-08-16T02:10:53,0.7282,0.8698,0.2162,0.4562,0.7619,0.99,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-077504,USR-1834,42.27,2026-08-21T05:22:40,0.1182,0.01,0.1815,0.1265,0.35,0.0532,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BC85D,USR-4376,33.98,2026-08-19T10:16:21,0.0255,0.2254,0.1661,0.0103,0.1818,0.1241,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E6A38,USR-9428,34.17,2026-08-22T13:38:14,0.4891,0.4657,0.4443,0.5099,0.5985,0.5495,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08A0C2,USR-7272,127.24,2026-08-29T02:38:59,0.09,0.28,0.28,0.0367,0.1118,0.1971,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EFA9D,USR-5570,7242.15,2026-08-21T10:36:59,0.6679,0.08,0.3076,0.5835,0.5544,0.6161,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0E42C4,USR-2795,52171.79,2026-08-17T06:47:57,0.738,0.7546,0.2933,0.5219,0.6591,0.7915,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-033DDA,USR-9310,17.26,2026-08-13T01:53:12,0.0789,0.1043,0.1988,0.0729,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E46D9,USR-4406,138.86,2026-08-24T05:23:59,0.28,0.1882,0.0619,0.25,0.1871,0.0131,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04B0DA,USR-1121,315.5,2026-08-08T15:40:02,0.0262,0.1629,0.28,0.1085,0.35,0.0939,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03BB11,USR-8332,77.61,2026-08-25T06:02:18,0.3026,0.2589,0.3266,0.4071,0.6618,0.4882,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-079FD5,USR-9943,6268.52,2026-08-02T18:45:44,0.7473,0.3514,0.1672,0.5315,0.8345,0.5685,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0DD759,USR-6928,339.34,2026-08-02T05:18:41,0.0309,0.28,0.0649,0.1375,0.3303,0.3023,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CE5B3,USR-3926,5108.76,2026-08-07T03:31:40,0.7213,0.3215,0.199,0.4651,0.493,0.7431,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0BEE7E,USR-9625,148.04,2026-08-28T12:03:55,0.1711,0.1019,0.28,0.0496,0.0379,0.0425,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08DA8D,USR-8848,97.37,2026-08-26T08:27:28,0.054,0.0825,0.0734,0.0456,0.3132,0.0883,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0583FB,USR-7558,29020.88,2026-08-08T00:33:41,0.6127,0.72,0.3494,0.3328,0.853,0.9444,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0E90DB,USR-9525,37.04,2026-08-23T16:46:12,0.1226,0.28,0.0962,0.0775,0.2192,0.0431,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03B736,USR-5010,22.1,2026-08-13T17:40:14,0.0242,0.1642,0.0102,0.1253,0.2248,0.2348,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0236CB,USR-5644,174.63,2026-08-25T18:13:58,0.0552,0.1224,0.1318,0.1089,0.163,0.1128,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05742B,USR-4502,18.36,2026-08-24T06:36:04,0.1972,0.1453,0.1029,0.1918,0.2604,0.01,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03B1DC,USR-5553,47.02,2026-08-14T15:16:17,0.057,0.052,0.2797,0.138,0.2233,0.1777,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0670AD,USR-3668,119.86,2026-08-29T15:04:58,0.1103,0.28,0.1476,0.1563,0.2983,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-076137,USR-1496,255.46,2026-08-10T00:44:21,0.2219,0.1515,0.0953,0.1632,0.35,0.1355,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0674C8,USR-2579,40.35,2026-08-25T09:40:47,0.1475,0.1155,0.0377,0.2401,0.183,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07EA4E,USR-3467,8121.95,2026-08-07T17:52:47,0.8025,0.4074,0.1112,0.3921,0.7973,0.6532,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0578CA,USR-3110,104.04,2026-08-12T05:37:06,0.2416,0.136,0.2242,0.044,0.2993,0.2518,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AB6A1,USR-1287,319.91,2026-08-10T02:47:27,0.194,0.0267,0.0865,0.25,0.2918,0.0155,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06CD8D,USR-8577,48.81,2026-08-03T20:29:36,0.1555,0.1136,0.1882,0.1654,0.0931,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-074E68,USR-8450,177.26,2026-08-26T17:04:00,0.1694,0.2234,0.1786,0.1189,0.0904,0.2302,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-095AA5,USR-5746,201.06,2026-08-26T02:36:31,0.28,0.1454,0.28,0.1902,0.248,0.0261,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E36A6,USR-6757,50.96,2026-08-16T08:58:17,0.28,0.1248,0.2043,0.2103,0.251,0.1415,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09AA76,USR-9267,164.9,2026-08-05T02:44:51,0.1011,0.0747,0.0278,0.1241,0.2532,0.2198,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-078055,USR-9587,12711.59,2026-08-05T21:07:29,0.2784,0.2069,0.944,0.5141,0.6043,0.894,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0281E4,USR-6295,21.44,2026-08-19T23:26:32,0.28,0.0792,0.1259,0.01,0.1609,0.1312,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C6CCF,USR-6259,49.95,2026-08-19T05:14:33,0.1944,0.28,0.0788,0.01,0.2441,0.1129,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02A4EC,USR-7855,13.74,2026-08-27T05:51:07,0.0845,0.0677,0.096,0.0858,0.047,0.1226,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D9B55,USR-7197,126.97,2026-08-20T17:18:13,0.1808,0.2446,0.2161,0.1564,0.2205,0.2742,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CAB37,USR-3695,281.73,2026-08-03T06:36:51,0.0622,0.0169,0.28,0.0389,0.0936,0.0426,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09DBA4,USR-4749,106.36,2026-08-29T05:44:55,0.4643,0.4837,0.3062,0.1023,0.5096,0.3175,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02EC66,USR-5932,35.45,2026-08-09T05:43:26,0.28,0.0958,0.1086,0.084,0.35,0.1692,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07B613,USR-6898,28.16,2026-08-09T04:52:33,0.2519,0.0244,0.0167,0.0276,0.0507,0.0995,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07823E,USR-5791,159.73,2026-08-28T15:15:23,0.1334,0.058,0.28,0.1062,0.0417,0.1024,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AA30E,USR-4499,10.0,2026-08-06T08:15:07,0.0361,0.0876,0.0456,0.0918,0.1751,0.1444,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A86DA,USR-4164,1679.8,2026-08-30T01:19:57,0.2795,0.1987,0.3508,0.852,0.5,0.3961,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-094ED9,USR-3532,15.48,2026-08-29T00:24:47,0.0618,0.0882,0.0903,0.25,0.2773,0.0696,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EBCB8,USR-1004,54.27,2026-08-05T07:24:02,0.0918,0.0711,0.2748,0.25,0.35,0.2466,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F3C39,USR-1051,1220.75,2026-08-18T23:06:27,0.321,0.2125,0.2201,0.6564,0.3731,0.5044,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0E204A,USR-5059,99.34,2026-08-11T22:35:41,0.3487,0.3327,0.4591,0.4617,0.3957,0.2711,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01B523,USR-6720,48.64,2026-08-24T12:53:16,0.2297,0.0786,0.28,0.122,0.1702,0.1557,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04E6EB,USR-2005,49.65,2026-08-27T21:55:17,0.228,0.0444,0.1091,0.1905,0.272,0.085,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C71C6,USR-3400,322.98,2026-08-28T04:16:17,0.28,0.28,0.0476,0.1045,0.35,0.27,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03166D,USR-2109,10.0,2026-08-15T12:39:35,0.2309,0.047,0.28,0.1098,0.1417,0.124,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-025F75,USR-9192,62.67,2026-08-04T19:58:24,0.1312,0.1562,0.2483,0.1836,0.2808,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08EA6C,USR-6536,112.73,2026-08-26T19:40:26,0.1736,0.28,0.28,0.25,0.3185,0.0436,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A3665,USR-4181,10.0,2026-08-07T23:17:11,0.1554,0.1409,0.28,0.1376,0.1558,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D98DC,USR-5353,125.76,2026-08-03T09:11:40,0.0174,0.2187,0.2092,0.0363,0.35,0.1013,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08D867,USR-5021,19.02,2026-08-21T23:25:04,0.1103,0.195,0.1948,0.1978,0.2855,0.2277,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03817B,USR-9932,23898.61,2026-08-29T22:40:08,0.1789,0.1382,0.7076,0.5104,0.6455,0.8377,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0248BD,USR-5225,94.31,2026-08-05T11:54:39,0.0429,0.0767,0.1098,0.01,0.0948,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EC6DB,USR-9165,48.09,2026-08-07T17:23:48,0.1524,0.01,0.1157,0.196,0.2602,0.0831,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BBE1B,USR-6526,11.95,2026-08-01T14:16:27,0.0439,0.0609,0.28,0.0972,0.1115,0.0836,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01EAD2,USR-3209,61.03,2026-08-05T14:22:41,0.0329,0.1713,0.0531,0.1517,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09E694,USR-6084,11.63,2026-08-08T19:22:01,0.0183,0.1054,0.1111,0.25,0.1984,0.2102,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-099CDE,USR-9339,308.37,2026-08-21T17:43:08,0.1526,0.0212,0.261,0.2074,0.1686,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CF315,USR-5877,10.0,2026-08-06T21:01:26,0.0419,0.1783,0.28,0.0675,0.2263,0.139,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02953E,USR-7731,51.34,2026-08-03T12:24:21,0.067,0.28,0.031,0.0378,0.0962,0.3392,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AE050,USR-8121,47.13,2026-08-26T00:11:10,0.01,0.1184,0.0414,0.25,0.35,0.1387,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-048534,USR-5562,17630.36,2026-08-02T03:11:40,0.3532,0.2181,0.7715,0.6541,0.6048,0.6504,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0933F2,USR-2149,81.16,2026-08-16T10:37:45,0.28,0.2112,0.0514,0.1023,0.35,0.2328,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AE742,USR-3335,152.48,2026-08-20T20:18:56,0.01,0.28,0.0378,0.0193,0.1877,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DE21A,USR-8850,3420.24,2026-08-22T20:40:44,0.8631,0.2951,0.1058,0.5068,0.747,0.6054,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-02698D,USR-5590,194.74,2026-08-03T15:30:56,0.28,0.1268,0.0439,0.0933,0.2523,0.02,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-090FFD,USR-7460,37.06,2026-08-16T04:12:46,0.1762,0.0724,0.0342,0.0726,0.0545,0.2007,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0511C2,USR-5867,52.48,2026-08-02T21:50:16,0.2755,0.2618,0.0738,0.022,0.0624,0.0945,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-023C8D,USR-6575,115.61,2026-08-09T03:38:33,0.0409,0.1118,0.1055,0.1711,0.1092,0.2037,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-038D7A,USR-7358,70.85,2026-08-04T01:48:22,0.01,0.0553,0.038,0.1546,0.1031,0.314,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D439E,USR-6597,154.55,2026-08-29T19:18:00,0.1509,0.4896,0.3801,0.1637,0.4143,0.3377,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04A071,USR-3247,16.57,2026-08-17T19:04:12,0.0738,0.1286,0.067,0.2203,0.35,0.0593,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DFD8E,USR-3585,21.43,2026-08-18T04:32:19,0.0704,0.28,0.1312,0.25,0.35,0.0194,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CDBBF,USR-7158,40.75,2026-08-09T16:34:44,0.1568,0.1115,0.1402,0.1623,0.35,0.2002,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A07C5,USR-6853,70.97,2026-08-01T20:23:16,0.1699,0.1577,0.2483,0.245,0.188,0.0778,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A40A9,USR-4059,114.2,2026-08-20T11:25:07,0.28,0.1583,0.038,0.1483,0.2754,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-087831,USR-7202,97.5,2026-08-27T01:53:10,0.1228,0.1798,0.0715,0.024,0.3176,0.162,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DC7E6,USR-2522,69.17,2026-08-23T02:38:08,0.0716,0.0351,0.2355,0.2311,0.1534,0.302,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A5A1A,USR-3960,56.35,2026-08-06T13:03:44,0.0605,0.1199,0.28,0.1443,0.1112,0.316,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06FA34,USR-5161,18.85,2026-08-02T17:26:15,0.28,0.0626,0.1844,0.0588,0.038,0.1774,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-074BC9,USR-6082,33.7,2026-08-16T14:57:58,0.1513,0.0668,0.0601,0.1334,0.0926,0.0821,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-086629,USR-5186,84175.3,2026-08-08T15:17:26,0.5768,0.8281,0.3966,0.484,0.7847,0.9126,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0C5932,USR-7499,47.41,2026-08-16T19:18:17,0.0424,0.1525,0.0152,0.0583,0.35,0.0317,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-099F6F,USR-1227,10.74,2026-08-27T16:24:35,0.0995,0.071,0.1935,0.0822,0.0257,0.1958,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0395DF,USR-7977,72.76,2026-08-09T23:02:08,0.153,0.28,0.2633,0.0297,0.3138,0.0317,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C3B6B,USR-1624,133.32,2026-08-13T22:22:25,0.1614,0.28,0.2134,0.038,0.0423,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03B825,USR-8963,49.04,2026-08-27T15:30:45,0.154,0.2678,0.28,0.01,0.35,0.0608,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AEE90,USR-4762,66.22,2026-08-23T22:48:14,0.277,0.28,0.1227,0.1211,0.1772,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03DAA9,USR-5100,140.53,2026-08-19T03:55:15,0.2125,0.191,0.0766,0.1475,0.02,0.1936,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E3AAC,USR-2170,10.0,2026-08-10T20:38:54,0.2584,0.0842,0.1547,0.0108,0.151,0.2557,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-032BBA,USR-8922,3940.93,2026-08-15T17:17:01,0.401,0.2513,0.0966,0.7861,0.4397,0.5074,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-064442,USR-3540,36.57,2026-08-10T08:09:58,0.0961,0.0356,0.16,0.0955,0.1126,0.0362,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03A53D,USR-9219,10.54,2026-08-16T16:04:32,0.0507,0.28,0.0699,0.01,0.1685,0.1324,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-069DA3,USR-8530,397.67,2026-08-10T23:09:30,0.2493,0.0164,0.1829,0.0933,0.0563,0.1041,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DB1C1,USR-9263,64.33,2026-08-26T11:22:22,0.0226,0.0215,0.0904,0.25,0.0732,0.047,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-097C68,USR-1822,3523.1,2026-08-14T00:31:11,0.8507,0.2439,0.255,0.6881,0.7582,0.7223,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-07B858,USR-7188,132.72,2026-08-21T23:49:10,0.2651,0.2983,0.3761,0.2377,0.3326,0.0745,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-097460,USR-1725,18.09,2026-08-23T19:11:08,0.2144,0.1615,0.0847,0.0228,0.1316,0.1733,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-060A0D,USR-5766,12.47,2026-08-28T02:14:35,0.2306,0.28,0.0747,0.1709,0.3053,0.0578,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E688E,USR-2602,297.74,2026-08-17T20:05:23,0.1879,0.0763,0.0336,0.0185,0.1169,0.159,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-063C21,USR-1731,78.68,2026-08-13T02:43:38,0.3598,0.4835,0.6,0.55,0.4035,0.3129,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01F32A,USR-4039,30.98,2026-08-21T18:04:36,0.5347,0.38,0.351,0.3046,0.3812,0.3306,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F1ACD,USR-3623,10.0,2026-08-02T05:16:36,0.082,0.2265,0.28,0.25,0.2508,0.1772,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BCD57,USR-9061,82.63,2026-08-06T22:26:33,0.3941,0.5801,0.3324,0.3563,0.2949,0.3004,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A7EDE,USR-9006,64.17,2026-08-06T10:11:14,0.1261,0.28,0.131,0.0703,0.2359,0.0841,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-052D41,USR-9038,106.5,2026-08-21T14:38:53,0.2487,0.4659,0.4691,0.3242,0.6908,0.333,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D926C,USR-2414,10.0,2026-08-26T23:27:25,0.1167,0.28,0.184,0.2035,0.2718,0.0885,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05AF30,USR-2903,10.0,2026-08-04T10:56:20,0.1354,0.0513,0.1391,0.25,0.2585,0.2648,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DE9BC,USR-8561,15.07,2026-08-18T21:14:32,0.28,0.1426,0.0995,0.0841,0.0758,0.0593,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-084C6B,USR-4167,132.61,2026-08-06T20:54:52,0.1122,0.1576,0.0561,0.1181,0.0516,0.2069,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D28FC,USR-1765,13.28,2026-08-23T06:07:35,0.1895,0.0539,0.118,0.0477,0.1416,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01D667,USR-1996,126.74,2026-08-07T10:36:15,0.2388,0.28,0.0893,0.0331,0.301,0.1977,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D171E,USR-9457,52.86,2026-08-22T13:16:47,0.0458,0.2245,0.2722,0.1993,0.35,0.039,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01B51A,USR-9464,55.31,2026-08-25T10:43:56,0.1715,0.28,0.0606,0.01,0.35,0.216,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A36FE,USR-9374,127.38,2026-08-11T01:10:04,0.1071,0.1506,0.1819,0.2049,0.0705,0.2018,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-032E30,USR-7777,87.22,2026-08-24T04:33:46,0.1098,0.158,0.1219,0.0739,0.3409,0.1167,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AF87F,USR-2360,17714.54,2026-08-29T17:34:30,0.1242,0.2989,0.7559,0.3949,0.7306,0.9076,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0D2887,USR-7671,25.34,2026-08-17T14:23:59,0.0915,0.1717,0.0328,0.18,0.0223,0.112,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04BC12,USR-4521,29.57,2026-08-26T07:39:31,0.28,0.111,0.157,0.0819,0.0338,0.1902,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F181D,USR-7343,39.93,2026-08-02T02:35:21,0.2358,0.0104,0.1321,0.25,0.2968,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-041063,USR-2135,56.17,2026-08-20T10:38:26,0.28,0.2048,0.28,0.0324,0.1818,0.1168,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08817E,USR-7283,12.02,2026-08-10T10:00:37,0.2534,0.0565,0.1462,0.25,0.1482,0.1957,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01E205,USR-9242,24.34,2026-08-07T09:38:01,0.17,0.01,0.2186,0.25,0.261,0.0803,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09AA26,USR-1095,84.7,2026-08-20T03:01:24,0.1507,0.28,0.0999,0.121,0.2958,0.2862,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CBFD8,USR-5364,43.5,2026-08-03T08:38:18,0.1223,0.1633,0.1596,0.0157,0.1724,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-092EBA,USR-4176,447.98,2026-08-19T11:38:11,0.0331,0.1644,0.0314,0.0374,0.1542,0.3189,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0240EC,USR-9646,20.72,2026-08-01T09:43:43,0.2795,0.28,0.2568,0.0299,0.2246,0.2994,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02B027,USR-2515,161.67,2026-08-30T04:49:17,0.0289,0.0584,0.1107,0.0633,0.1843,0.0818,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EA7B6,USR-2677,19.15,2026-08-26T06:31:09,0.1385,0.0527,0.2572,0.1114,0.2605,0.2341,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-029B3F,USR-8325,56.16,2026-08-10T09:37:03,0.2767,0.1255,0.2484,0.0471,0.0437,0.0661,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06CAE1,USR-3011,10.0,2026-08-20T23:37:10,0.28,0.1673,0.0149,0.2284,0.258,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A8A00,USR-4599,489.18,2026-08-20T17:55:34,0.0955,0.0256,0.28,0.25,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07A7C3,USR-4193,106.47,2026-08-06T18:35:00,0.1066,0.28,0.0969,0.0905,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-087EED,USR-5992,67.16,2026-08-04T11:49:20,0.28,0.1846,0.1811,0.2091,0.1256,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0725CB,USR-4859,226.16,2026-08-19T01:24:34,0.2094,0.0524,0.0457,0.1904,0.1078,0.1449,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-090827,USR-9342,13.12,2026-08-29T13:54:15,0.1124,0.0721,0.1225,0.2182,0.0706,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D4063,USR-8534,10.0,2026-08-12T12:30:18,0.0489,0.1049,0.121,0.1558,0.1522,0.0387,0,LEGIT,LEGIT,Normal Verified Interaction
